verdict	convention	pattern	dyn_uses	class	java_kind	concrete_impls	why	sample_sites
ok		P5	1	RecordAdapter	interface	5	interface with 5 concrete implementers -- dyn is correct	ghidra-rs/src/program/database/references/record_adapter.rs:132
blocked	ENUM	P3	1	FromAdapter	class	2	decided ENUM, but the enum for `FromAdapter` does not exist yet -- `dyn FromAdapter` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/database/references/from_adapter.rs:423
blocked	ENUM	P3	1	ToAdapter	class	3	decided ENUM, but the enum for `ToAdapter` does not exist yet -- `dyn ToAdapter` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/database/references/to_adapter.rs:454
blocked		P2s	1	ProgramTreeDBAdapter	class	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/program/database/module/program_tree_db_adapter.rs:212
blocked	ARENA	P1	1	ModuleManager	class	0	decided ARENA, but the arena for `ModuleManager` does not exist yet -- `dyn ModuleManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/database/module/module_manager.rs:689
blocked	ARENA	P1	1	TreeManager	class	0	decided ARENA, but the arena for `TreeManager` does not exist yet -- `dyn TreeManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/database/module/tree_manager.rs:391
blocked	ENUM	P5	1	RelocationDBAdapter	class	7	decided ENUM, but the enum for `RelocationDBAdapter` does not exist yet -- `dyn RelocationDBAdapter` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/database/reloc/relocation_db_adapter.rs:327
ok	ACCEPT	P4	1	LanguageProvider	interface	1	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/program/model/lang/language_provider.rs:196
ok	ACCEPT	P2s	1	VersionedLanguageService	interface	1	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/program/model/lang/versioned_language_service.rs:254
blocked	ENUM	P3	1	ConstantPool	class	2	decided ENUM, but the enum for `ConstantPool` does not exist yet -- `dyn ConstantPool` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/lang/constant_pool.rs:311
unknown		P0	1	RepeatableComment	interface	0	interface with no concrete implementer in orig_src -- anonymous/lambda/external, unknown	ghidra-rs/src/program/model/listing/repeatable_comment.rs:62
blocked	ARENA	P3	1	BookmarkManager	interface	2	decided ARENA, but the arena for `BookmarkManager` does not exist yet -- `dyn BookmarkManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/listing/bookmark_manager.rs:503
unknown		P0	1	VariableConflictHandler	interface	0	interface with no concrete implementer in orig_src -- anonymous/lambda/external, unknown	ghidra-rs/src/program/model/listing/variable_utilities.rs:471
blocked	ENUM	P1	1	ParameterImpl	class	0	decided ENUM, but the enum for `ParameterImpl` does not exist yet -- `dyn ParameterImpl` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/listing/parameter_impl.rs:586
ok		P5	1	DataTypeChangeSet	interface	4	interface with 4 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/listing/data_type_change_set.rs:312
blocked	ARENA	P3	1	ProgramChangeSet	interface	2	decided ARENA, but the arena for `ProgramChangeSet` does not exist yet -- `dyn ProgramChangeSet` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/listing/program_change_set.rs:221
parked	PARK	P3	1	SymbolEntry	class	3	decided PARK: parked: no convention decided, and re-asking is not wanted	ghidra-rs/src/program/model/pcode/high_symbol.rs:117
ok		P4	1	Undefined	class	8	extension point -- dyn is correct	ghidra-rs/src/program/model/data/undefined.rs:143
blocked	ARENA	P3	1	ProgramBasedDataTypeManager	interface	2	decided ARENA, but the arena for `ProgramBasedDataTypeManager` does not exist yet -- `dyn ProgramBasedDataTypeManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/data/program_based_data_type_manager.rs:476
blocked		P2s	1	ProjectArchiveBasedDataTypeManager	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/program/model/data/project_archive_based_data_type_manager.rs:42
ok		P5	1	CompositeInternal	interface	6	interface with 6 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/data/composite_internal.rs:267
blocked	ARENA	P3	1	DomainFileBasedDataTypeManager	interface	3	decided ARENA, but the arena for `DomainFileBasedDataTypeManager` does not exist yet -- `dyn DomainFileBasedDataTypeManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/data/domain_file_based_data_type_manager.rs:43
unknown		P0	1	ICategory	interface	0	interface with no concrete implementer in orig_src -- anonymous/lambda/external, unknown	ghidra-rs/src/program/model/data/icategory.rs:255
ok		P5	1	FileBasedDataTypeManager	interface	4	interface with 4 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/data/file_based_data_type_manager.rs:37
ok		P5	1	DataTypeManagerDomainObject	interface	5	interface with 5 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/data/data_type_manager_domain_object.rs:34
ok		P5	1	DataTypeWithCharset	interface	16	interface with 16 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/data/data_type_with_charset.rs:179
ok		P5	1	AbstractDataType	class	173	interface with 173 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/data/abstract_data_type.rs:334
ok		P4	1	AbstractComplexDataType	class	6	extension point -- dyn is correct	ghidra-rs/src/program/model/data/abstract_complex_data_type.rs:436
ok		P4	1	AbstractStringDataType	class	10	extension point -- dyn is correct	ghidra-rs/src/program/model/data/abstract_string_data_type.rs:682
ok		P4	1	AbstractUnsignedIntegerDataType	class	21	extension point -- dyn is correct	ghidra-rs/src/program/model/data/abstract_unsigned_integer_data_type.rs:116
ok		P5	1	CompositeDataTypeImpl	class	4	interface with 4 concrete implementers -- dyn is correct	ghidra-rs/src/program/model/data/composite_data_type_impl.rs:860
blocked		P2s	1	AddressSetPropertyMap	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/program/model/util/address_set_property_map.rs:104
blocked		P2s	1	SourcePathTransformer	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/program/model/sourcemap/source_path_transformer.rs:191
blocked	ARENA	P2	1	SourceFileManager	interface	1	decided ARENA, but the arena for `SourceFileManager` does not exist yet -- `dyn SourceFileManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/model/sourcemap/source_file_manager.rs:362
ok	ACCEPT	P1	1	DefaultLanguageService	class	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/program/util/default_language_service.rs:383
blocked	ENUM	P5	1	AddressCorrelator	interface	4	decided ENUM, but the enum for `AddressCorrelator` does not exist yet -- `dyn AddressCorrelator` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/program/util/address_correlator.rs:201
ok		P4	1	DiscoverableAddressCorrelator	interface	0	extension point -- dyn is correct	ghidra-rs/src/program/util/discoverable_address_correlator.rs:85
blocked	ENUM	P5	1	AbstractAddressSetView	class	6	decided ENUM, but the enum for `AbstractAddressSetView` does not exist yet -- `dyn AbstractAddressSetView` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/util/abstract_address_set_view.rs:313
ok		P5	1	Disposable	interface	18	interface with 18 concrete implementers -- dyn is correct	ghidra-rs/src/util/disposable.rs:42
ok		P5	1	FilterTransformer	interface	5	interface with 5 concrete implementers -- dyn is correct	ghidra-rs/src/util/filter_transformer.rs:59
ok		P5	1	LongIterator	interface	4	interface with 4 concrete implementers -- dyn is correct	ghidra-rs/src/util/long_iterator.rs:61
ok		P5	1	StatusListener	interface	259	interface with 259 concrete implementers -- dyn is correct	ghidra-rs/src/util/status_listener.rs:179
blocked		P2s	1	DynamicHelpLocation	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/util/dynamic_help_location.rs:59
ok	ACCEPT	P0	1	TrackedTaskListener	interface	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/util/tracked_task_listener.rs:37
unknown		P0	1	LanguageUtilities	interface	0	interface with no concrete implementer in orig_src -- anonymous/lambda/external, unknown	ghidra-rs/src/util/language_utilities.rs:429
blocked	STRUCT	P2s	1	TerminatingConsumer	interface	1	decided STRUCT, but `CommonRTTIMatchCounter` is not ported yet -- `dyn TerminatingConsumer` is the correct seam until it is	ghidra-rs/src/util/function/mod.rs:635
ok		P5	1	MonitoredRunnable	interface	176	interface with 176 concrete implementers -- dyn is correct	ghidra-rs/src/util/task/monitored_runnable.rs:136
ok	ACCEPT	P0	1	IssueListener	interface	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/util/task/issue_listener.rs:94
ok		P5	1	SwingRunnable	interface	5	interface with 5 concrete implementers -- dyn is correct	ghidra-rs/src/util/task/swing_runnable.rs:45
ok		P5	1	DirectedIterator	interface	4	interface with 4 concrete implementers -- dyn is correct	ghidra-rs/src/util/database/directed_iterator.rs:85
unknown		P0	1	DBAnnotatedObjectFactory	interface	0	interface with no concrete implementer in orig_src -- anonymous/lambda/external, unknown	ghidra-rs/src/util/database/db_annotated_object_factory.rs:91
blocked	ARENA	P1	1	FileSystemRefManager	class	0	decided ARENA, but the arena for `FileSystemRefManager` does not exist yet -- `dyn FileSystemRefManager` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/filesystem/gfilesystem/file_system_ref_manager.rs:322
ok	ACCEPT	P1	1	FileSystemService	class	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/file_system_service.rs:666
ok		P5	1	GFileHashProvider	interface	4	interface with 4 concrete implementers -- dyn is correct	ghidra-rs/src/filesystem/gfilesystem/g_file_hash_provider.rs:176
ok	ACCEPT	P4	1	GFileSystem	interface	53	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/g_file_system.rs:594
ok	ACCEPT	P2s	1	GFileSystemProgramProvider	interface	1	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/g_file_system_program_provider.rs:292
ok	ACCEPT	P1	1	CachedPasswordProvider	class	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/crypto/cached_password_provider.rs:211
ok	ACCEPT	P3	1	PasswordProvider	interface	3	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/crypto/password_provider.rs:105
ok		P5	1	GFileSystemProbe	interface	26	interface with 26 concrete implementers -- dyn is correct	ghidra-rs/src/filesystem/gfilesystem/factory/g_file_system_probe.rs:24
ok	ACCEPT	P5	1	GFileSystemFactoryByteProvider	interface	26	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/filesystem/gfilesystem/factory/g_file_system_factory_byte_provider.rs:101
ok		P5	1	GFileSystemProbeByteProvider	interface	14	interface with 14 concrete implementers -- dyn is correct	ghidra-rs/src/filesystem/gfilesystem/factory/g_file_system_probe_byte_provider.rs:104
ok		P5	1	GFileSystemProbeBytesOnly	interface	13	interface with 13 concrete implementers -- dyn is correct	ghidra-rs/src/filesystem/gfilesystem/factory/g_file_system_probe_bytes_only.rs:85
ok	ACCEPT	P0	1	JdiConsoleOutputListener	interface	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/debug/dbg/jdi/manager/jdi_console_output_listener.rs:80
ok	ACCEPT	P0	1	JdiTargetOutputListener	interface	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/debug/dbg/jdi/manager/jdi_target_output_listener.rs:52
ok	ACCEPT	P0	1	JdiStateListener	interface	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/debug/dbg/jdi/manager/jdi_state_listener.rs:56
blocked		P2s	1	RmiMethods	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/app/plugin/core/debug/client/tracermi/rmi_methods.rs:19
blocked		P2s	1	MemoryMapper	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/app/plugin/core/debug/client/tracermi/memory_mapper.rs:41
ok		P5	1	CompositeViewerModelListener	interface	5	interface with 5 concrete implementers -- dyn is correct	ghidra-rs/src/app/plugin/core/compositeeditor/composite_editor_model_adapter.rs:82
ok		P5	1	CompositeEditorModelListener	interface	5	interface with 5 concrete implementers -- dyn is correct	ghidra-rs/src/app/plugin/core/compositeeditor/composite_editor_model_adapter.rs:92
ok	ACCEPT	P3	1	ModelChangeListener	interface	2	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/app/plugin/core/function/editor/model_change_listener.rs:52
unknown		P0	1	DisposableLayout	interface	0	interface with no concrete implementer in orig_src -- anonymous/lambda/external, unknown	ghidra-rs/src/app/plugin/core/functiongraph/graph/layout/disposable_layout.rs:41
ok	ACCEPT	P0	1	GroupListener	interface	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/app/plugin/core/functiongraph/graph/vertex/group_listener.rs:68
unknown		P0	1	FunctionGraphContextMarker	interface	0	interface with no concrete implementer in orig_src -- anonymous/lambda/external, unknown	ghidra-rs/src/app/plugin/core/functiongraph/mvc/function_graph_context_marker.rs:20
blocked		P2s	1	LabelHistoryListener	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/app/plugin/core/label/label_history_listener.rs:192
blocked		P2s	1	SymbolTreeService	interface	1	interface with one concrete implementer that is NOT ported yet -- a seam until it is	ghidra-rs/src/app/plugin/core/symbol_tree/symbol_tree_service.rs:89
blocked	ENUM	P3	1	GenericAssemblerBuilder	interface	2	decided ENUM, but the enum for `GenericAssemblerBuilder` does not exist yet -- `dyn GenericAssemblerBuilder` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/app/plugin/assembler/generic_assembler_builder.rs:500
ok	ACCEPT	P5	1	AbstractBinaryExpressionSolver	class	9	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/app/plugin/assembler/sleigh/expr/abstract_binary_expression_solver.rs:895
ok		P5	1	AbstractExpressionSolver	class	18	interface with 18 concrete implementers -- dyn is correct	ghidra-rs/src/app/plugin/assembler/sleigh/expr/abstract_expression_solver.rs:650
blocked	ENUM	P1	1	AssemblyNumericTerminal	class	0	decided ENUM, but the enum for `AssemblyNumericTerminal` does not exist yet -- `dyn AssemblyNumericTerminal` is the correct seam until it lands; do NOT invent one here	ghidra-rs/src/app/plugin/assembler/sleigh/symbol/assembly_numeric_terminal.rs:567
ok	ACCEPT	P1	1	SleighLanguageProvider	class	0	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/app/plugin/processors/sleigh/sleigh_language_provider.rs:285
ok	ACCEPT	P4	1	ExternalDisassembler	interface	1	decided ACCEPT: `dyn` IS the decided convention -- a genuine open extension point	ghidra-rs/src/app/util/disassemble/external_disassembler.rs:782
