class	kind	n_concrete	extension_point	concrete_implementers
ProgramBasedDynamicTableColumn	interface	26	0	AddressTableColumn,AddressTableDataTableColumn,AddressTableLengthTableColumn,ByteCountProgramLocationBasedTableColumn,BytesTableColumn,CodeUnitTableColumn,EOLCommentTableColumn,FunctionCallingConventionTableColumn,FunctionNameTableColumn,FunctionParameterCountTableColumn,FunctionSignatureTableColumn,LabelTableColumn,MappedProgramLocationTableColumn,MemorySectionProgramLocationBasedTableColumn,MemorySourceProgramLocationBasedTableColumn,MemoryTypeProgramLocationBasedTableColumn,PreviewTableColumn,ReferenceFromAddressTableColumn,ReferenceFromBytesTableColumn,ReferenceFromFunctionTableColumn,ReferenceFromLabelTableColumn,ReferenceFromPreviewTableColumn,ReferenceToAddressTableColumn,ReferenceToBytesTableColumn,ReferenceToPreviewTableColumn,ReferenceTypeTableColumn
ProgramBasedDynamicTableColumnExtensionPoint	class	14	1	FunctionBodySizeTableColumn,FunctionLocalStackSizeColumn,FunctionParameterStackSizeColumn,FunctionPurgeTableColumn,FunctionTagTableColumn,IsFunctionCustomStorageTableColumn,IsFunctionInlineTableColumn,IsFunctionNonReturningTableColumn,IsFunctionVarargsTableColumn,NamespaceTableColumn,OffcutReferenceCountToAddressTableColumn,ReferenceCountToAddressTableColumn,SourceTypeTableColumn,SymbolTypeTableColumn
ProgramBigListingModel	class	1	0	FGVertexListingModel
ProgramBigListingModelOpenDataTest	class	0	0	
ProgramBigListingModelTest	class	0	0	
ProgramBreakpoint	class	0	0	
ProgramBuilder	class	3	0	ClassicSampleX86ProgramBuilder,FollowFlowProgramBuilder,ToyProgramBuilder
ProgramByteBlockSet	class	0	0	
ProgramByteSource	class	0	0	
ProgramByteViewerComponentProvider	class	1	0	DebuggerMemoryBytesProvider
ProgramCache	class	0	0	
ProgramCacheTest	class	0	0	
ProgramCachingServiceTest	class	0	0	
ProgramChangeRecord	class	3	0	CodeUnitPropertyChangeRecord,CommentChangeRecord,FunctionChangeRecord
ProgramChangeSet	interface	2	0	DBTraceProgramViewChangeSet,ProgramDBChangeSet
ProgramClosedPluginEvent	class	0	0	
ProgramColumnConstraintProvider	class	0	1	
ProgramCompilerSpec	class	0	0	
ProgramConflictException	class	0	0	
ProgramConstraint	class	4	1	CompilerConstraint,ExecutableFormatConstraint,LanguageConstraint,PropertyConstraint
ProgramContentHandler	class	0	1	
ProgramContext	interface	4	0	DBTraceProgramViewProgramContext,OldProgramContextDB,ProgramContextImpl,ProgramRegisterContextDB
ProgramContextAction	class	4	0	CreateExternalFunctionAction,EditFunctionAction,EditThunkFunctionAction,RevertThunkFunctionAction
ProgramContextImpl	class	0	0	
ProgramContextMergeManager	class	0	0	
ProgramContextMergeManagerTest	class	0	0	
ProgramContextTest	class	0	0	
ProgramCorrelatorInfoFake	class	0	0	
ProgramCorrelatorInfoImpl	class	0	0	
ProgramCreator	class	6	0	Cfb432ProgramCreator,Cfb464ProgramCreator,Egray832ProgramCreator,Egray864ProgramCreator,Vftm32ProgramCreator,Vftm64ProgramCreator
ProgramDB	class	0	0	
ProgramDBChangeSet	class	0	0	
ProgramDBChangeSetTest	class	0	0	
ProgramDataFormatModel	interface	2	1	AddressFormatModel,DisassembledFormatModel
ProgramDataTypeManager	class	0	0	
ProgramDatabaseFieldSearcher	class	5	0	CommentFieldSearcher,DataMnemonicOperandFieldSearcher,FunctionFieldSearcher,InstructionMnemonicOperandFieldSearcher,LabelFieldSearcher
ProgramDatabaseSearchIteratorTest	class	0	0	
ProgramDatabaseSearchTableModel	class	0	0	
ProgramDatabaseSearcher	class	0	0	
ProgramDecisionTree	class	0	0	
ProgramDiff	class	0	0	
ProgramDiff1Test	class	0	0	
ProgramDiff2Test	class	0	0	
ProgramDiff3Test	class	0	0	
ProgramDiff4Test	class	0	0	
ProgramDiffDetails	class	0	0	
ProgramDiffFilter	class	0	0	
ProgramDiffMergeOverlayTest	class	0	0	
ProgramDiffMergeTest	class	0	0	
ProgramDiffPlugin	class	0	1	
ProgramDnDTree	class	0	0	
ProgramDropProvider	interface	1	0	DataDropOnBrowserHandler
ProgramEmulationUtils	class	0	0	
ProgramEnumEditorUndoRedoTest	class	0	0	
ProgramEvent	enum	0	0	
ProgramExaminer	class	0	0	
ProgramExporter	class	8	1	AsciiExporter,BinaryExporter,CppExporter,HtmlExporter,IntelHexExporter,OriginalFileExporter,SarifExporter,XmlExporter
ProgramFileChooser	class	0	0	
ProgramFileValue	class	0	0	
ProgramFileValueTest	class	0	0	
ProgramFragment	interface	2	0	DBTraceProgramViewFragment,FragmentDB
ProgramGraphDisplayOptions	class	0	0	
ProgramGraphPlugin	class	0	1	
ProgramGraphPluginScreenShots	class	0	0	
ProgramGraphType	class	5	0	BlockFlowGraphType,CallGraphType,CodeFlowGraphType,DataFlowGraphType,PCodeCfgGraphType
ProgramHighlightPluginEvent	class	0	0	
ProgramInsertByteProvider	class	0	0	
ProgramLinkContentHandler	class	0	1	
ProgramListener	class	0	0	
ProgramLoadImage	class	0	0	
ProgramLoader	class	0	0	
ProgramLocation	class	74	0	AddressFieldLocation,ArrayElementFieldLocation,AssignedVariableLocation,AutomaticCommentFieldLocation,BlockStartLocation,ByteViewerProgramLocation,BytesFieldLocation,CodeUnitLocation,CollapsedCodeLocation,CommentFieldLocation,DefaultDecompilerLocation,DividerLocation,EntropyFieldLocation,EolCommentFieldLocation,EquateOperandFieldLocation,ExternalDisassemblyFieldLocation,FieldNameFieldLocation,FunctionCallFixupFieldLocation,FunctionCallingConventionFieldLocation,FunctionEndParametersFieldLocation,FunctionInlineFieldLocation,FunctionLocation,FunctionNameDecompilerLocation,FunctionNameFieldLocation,FunctionNoReturnFieldLocation,FunctionOpenCloseLocation,FunctionParameterFieldLocation,FunctionParameterNameFieldLocation,FunctionPurgeFieldLocation,FunctionRepeatableCommentFieldLocation,FunctionReturnTypeFieldLocation,FunctionSignatureFieldLocation,FunctionSignatureSourceFieldLocation,FunctionStartParametersFieldLocation,FunctionTagFieldLocation,FunctionThunkFieldLocation,GenericCompositeDataTypeProgramLocation,GenericDataTypeProgramLocation,IndentFieldLocation,InstructionMaskValueFieldLocation
ProgramLocationActionContext	class	12	0	ByteViewerActionContext,CodeViewerActionContext,DebuggerListingActionContext,DebuggerMemoryBytesActionContext,DecompilerActionContext,FunctionGraphEditableVertexLocationActionContext,FunctionGraphValidGraphActionContext,FunctionGraphVertexLocationInFullViewModeActionContext,ListingActionContext,NavigatableActionContext,VTFunctionAssociationCompareContext,VTListingContext
ProgramLocationColumnTypeMapper	class	0	1	
ProgramLocationComparator	class	0	0	
ProgramLocationContextAction	class	3	0	CollapseAllDataAction,ExpandAllDataAction,ToggleExpandCollapseDataAction
ProgramLocationListener	interface	4	0	CodeViewerProvider,DebuggerListingProvider,FGController,ProgramDiffPlugin
ProgramLocationPair	class	0	0	
ProgramLocationPluginEvent	class	0	0	
ProgramLocationPreviewTableModel	class	3	0	GoToQueryResultsTableModel,ListingDisplaySearchTableModel,ProgramDatabaseSearchTableModel
ProgramLocationSupplierContext	interface	16	0	ByteViewerActionContext,CodeViewerActionContext,DebuggerListingActionContext,DebuggerMemoryBytesActionContext,DecompilerActionContext,DefinedStringsContext,FunctionGraphEditableVertexLocationActionContext,FunctionGraphValidGraphActionContext,FunctionGraphVertexLocationInFullViewModeActionContext,ListingActionContext,NavigatableActionContext,ProgramLocationActionContext,ProgramSymbolActionContext,SymbolTreeActionContext,VTFunctionAssociationCompareContext,VTListingContext
ProgramLocationTableColumn	interface	26	0	AddressTableColumn,AddressTableDataTableColumn,AddressTableLengthTableColumn,ByteCountProgramLocationBasedTableColumn,BytesTableColumn,CodeUnitTableColumn,EOLCommentTableColumn,FunctionCallingConventionTableColumn,FunctionNameTableColumn,FunctionParameterCountTableColumn,FunctionSignatureTableColumn,LabelTableColumn,MappedProgramLocationTableColumn,MemorySectionProgramLocationBasedTableColumn,MemorySourceProgramLocationBasedTableColumn,MemoryTypeProgramLocationBasedTableColumn,PreviewTableColumn,ReferenceFromAddressTableColumn,ReferenceFromBytesTableColumn,ReferenceFromFunctionTableColumn,ReferenceFromLabelTableColumn,ReferenceFromPreviewTableColumn,ReferenceToAddressTableColumn,ReferenceToBytesTableColumn,ReferenceToPreviewTableColumn,ReferenceTypeTableColumn
ProgramLocationTableColumnExtensionPoint	class	25	1	AddressTableColumn,AddressTableDataTableColumn,AddressTableLengthTableColumn,ByteCountProgramLocationBasedTableColumn,BytesTableColumn,CodeUnitTableColumn,EOLCommentTableColumn,FunctionCallingConventionTableColumn,FunctionNameTableColumn,FunctionParameterCountTableColumn,FunctionSignatureTableColumn,LabelTableColumn,MemorySectionProgramLocationBasedTableColumn,MemorySourceProgramLocationBasedTableColumn,MemoryTypeProgramLocationBasedTableColumn,PreviewTableColumn,ReferenceFromAddressTableColumn,ReferenceFromBytesTableColumn,ReferenceFromFunctionTableColumn,ReferenceFromLabelTableColumn,ReferenceFromPreviewTableColumn,ReferenceToAddressTableColumn,ReferenceToBytesTableColumn,ReferenceToPreviewTableColumn,ReferenceTypeTableColumn
ProgramLocationTableRowMapper	class	59	1	AddressTableToAddressTableRowMapper,AddressTableToProgramLocationTableRowMapper,AddressToFunctionContainingTableRowMapper,AddressToProgramLocationTableRowMapper,AddressToSymbolTableRowMapper,AddressableRowObjectToAddressTableRowMapper,AddressableRowObjectToFunctionTableRowMapper,AddressableRowObjectToProgramLocationTableRowMapper,BSimOverviewRowObjectToAddressTableRowMapper,BSimResultRowObjectToAddressTableRowMapper,BookmarkRowObjectToAddressTableRowMapper,BookmarkRowObjectToProgramLocationTableRowMapper,CommentRowObjectToAddressTableRowMapper,CommentRowObjectToProgramLocationTableRowMapper,DataRowObjectToAddressTableRowMapper,DataRowObjectToProgramLocationTableRowMapper,DataToAddressTableRowMapper,DataToProgramLocationTableRowMapper,FoundStringToAddressTableRowMapper,FoundStringToProgramLocationTableRowMapper,FunctionRowObjectToAddressTableRowMapper,FunctionRowObjectToFunctionTableRowMapper,FunctionRowObjectToProgramLocationTableRowMapper,FunctionStartRowObjectToAddressTableRowMapper,FunctionStartRowObjectToFunctionTableRowMapper,FunctionStartRowObjectToProgramLocationTableRowMapper,FunctionSymbolToFunctionTableRowMapper,FunctionToAddressTableRowMapper,FunctionToProgramLocationTableRowMapper,ImpliedMatchWrapperToVTMatchTableRowMapper,LocationReferenceToAddressTableRowMapper,LocationReferenceToFunctionContainingTableRowMapper,LocationReferenceToProgramLocationTableRowMapper,MemoryMatchToAddressTableRowMapper,MemoryMatchToProgramLocationTableRowMapper,MemoryMatchtToFunctionTableRowMapper,ProgramLocationToAddressTableRowMapper,ProgramLocationToFunctionContainingTableRowMapper,ProgramLocationToSymbolTableRowMapper,ReferenceToReferenceAddressPairTableRowMapper
ProgramLocationToAddressTableRowMapper	class	0	1	
ProgramLocationToFunctionContainingTableRowMapper	class	0	1	
ProgramLocationToSymbolTableRowMapper	class	0	1	
ProgramLocationTranslator	class	0	0	
ProgramLocationTranslatorTest	class	0	0	
ProgramLocationUtils	enum	0	0	
ProgramLocator	class	0	0	
ProgramManager	interface	3	0	DiffProgramManager,ProgramManagerPlugin,ProgramMergeManagerPlugin
ProgramManagerPlugin	class	0	1	
ProgramManagerPluginScreenShots	class	0	0	
ProgramMappedLoadImage	class	0	0	
ProgramMappedMemory	class	0	0	
ProgramMappedTableColumn	class	0	0	
ProgramMemoryComparator	class	0	0	
ProgramMemorySearcher	class	0	0	
ProgramMemorySearcherTest	class	0	0	
ProgramMemoryUtil	class	0	0	
ProgramMerge	class	0	0	
ProgramMerge1Test	class	0	0	
ProgramMerge2Test	class	0	0	
ProgramMerge3Test	class	0	0	
ProgramMergeFilter	class	0	0	
ProgramMergeManager	class	0	0	
ProgramMergeManagerPlugin	class	0	1	
ProgramModifierListener	interface	0	0	
ProgramModule	interface	2	0	DBTraceProgramViewRootModule,ModuleDB
ProgramModuleIndexer	class	0	0	
ProgramMultiUserMergeManager	class	0	0	
ProgramMultiUserMergeManagerFactory	class	1	0	GhidraProgramMultiUserMergeManagerFactory
ProgramNode	class	0	0	
ProgramOpenCloseManager	class	0	0	
ProgramOpenedPluginEvent	class	0	0	
ProgramOpener	class	0	0	
ProgramOptionsAction	class	0	0	
ProgramOverlayAddressSpace	class	0	0	
ProgramOverlaysTest	class	0	0	
ProgramPlugin	class	77	1	AssemblerPlugin,AutoRenamePlugin,AutoTableDisassemblerPlugin,BSimFeatureVisualizerPlugin,BSimSearchPlugin,BlockModelServicePlugin,BookmarkPlugin,CParserPlugin,CallTreePlugin,ClipboardPlugin,ColorizingPlugin,CommentWindowPlugin,ComputeChecksumsPlugin,ConsolePlugin,DataGraphPlugin,DataTypeListingHoverPlugin,DataTypeManagerPlugin,DataTypePreviewPlugin,DataWindowPlugin,DecompilerTextFinderPlugin,DefinedStringsPlugin,DisassembledViewPlugin,EclipseIntegrationPlugin,EncodedStringsPlugin,EquateTablePlugin,ExporterPlugin,FidDebugPlugin,FidPlugin,FunctionBitPatternsExplorerPlugin,FunctionCallGraphPlugin,FunctionComparisonPlugin,FunctionGraphPlugin,FunctionReachabilityPlugin,FunctionTagPlugin,FunctionWindowPlugin,GhidraScriptMgrPlugin,GoToServicePlugin,InstructionSearchPlugin,JythonPlugin,KitchenSinkPlugin
ProgramPostActivatedPluginEvent	class	0	0	
ProgramProcessorContext	class	0	0	
ProgramProviderContext	class	0	0	
ProgramRegisterContextDB	class	0	0	
ProgramSarifMgr	class	0	0	
ProgramSaveManager	class	0	0	
ProgramSearchRegion	enum	0	0	
ProgramSelection	class	0	0	
ProgramSelectionListener	interface	4	0	CodeViewerProvider,DebuggerListingProvider,FGController,ProgramDiffPlugin
ProgramSelectionPluginEvent	class	0	0	
ProgramSpecificAddressTranslator	class	0	0	
ProgramStartPluginTest	class	0	0	
ProgramStartingLocationOptions	class	0	0	
ProgramStartingLocationPlugin	class	0	1	
ProgramStructureProviderContext	class	0	0	
ProgramSymbolActionContext	class	1	0	SymbolTreeActionContext
ProgramSymbolContextAction	class	4	0	ClearPinSymbolAction,CreateSymbolTableAction,GoToExternalLocationAction,PinSymbolAction
ProgramTabActionContext	class	0	0	
ProgramTableModel	interface	51	0	AddressArrayTableModel,AddressRangeTableModel,AddressSetTableModel,AutoTableDisassemblerModel,BSimApplyResultsTableModel,BSimExecutablesSummaryModel,BSimMatchResultsModel,BSimOverviewModel,BookmarkTableModel,BsfvTableModel,CommentTableModel,CustomLoadingAddressTableModel,DataTableModel,DecompilerTextFinderTableModel,DefaultEnumeratedColumnProgramTableModel,DefinedStringsTableModel,EncodedStringsTableModel,EquateReferenceTableModel,FRPathsModel,FindReferencesTableModel,FunctionReachabilityTableModel,FunctionStartTableModel,FunctionTableModel,FunctionXrefsTableModel,GoToQueryResultsTableModel,IncomingReferencesTableModel,ListingDisplaySearchTableModel,LocationReferencesTableModel,MemoryMapModel,MemoryMatchTableModel,PatternEvalTabelModel,ProgramDatabaseSearchTableModel,QuickFixTableModel,ReferencesFromTableModel,RelocationTableModel,SampleSearchTableModel,ScalarSearchModel,SimilarStartsTableModel,SourceMapEntryTableModel,StringTableModel
ProgramTask	class	4	0	MakeStringsTask,MoveBlockTask,NameAndNamespaceBSimApplyTask,SignatureBSimApplyTask
ProgramTestArtifacts	record	0	0	
ProgramTextOptions	class	0	0	
ProgramTextWriter	class	0	0	
ProgramTreeAction	class	0	0	
ProgramTreeActionContext	class	0	0	
ProgramTreeActionManager	class	0	0	
ProgramTreeChangeSet	interface	2	0	DBTraceProgramViewChangeSet,ProgramDBChangeSet
ProgramTreeDBAdapter	class	1	0	ProgramTreeDBAdapterV0
ProgramTreeDBAdapterV0	class	0	0	
ProgramTreeMergeManager	class	0	0	
ProgramTreeMergeManager1Test	class	0	0	
ProgramTreeMergeManager2Test	class	0	0	
ProgramTreeMergeManager3Test	class	0	0	
ProgramTreeMergeManagerUseForAllTest	class	0	0	
ProgramTreeMergePanel	class	0	0	
ProgramTreeModelListener	class	0	0	
ProgramTreeModularizationPlugin	class	0	1	
ProgramTreePanel	class	0	0	
ProgramTreePlugin	class	0	1	
ProgramTreePlugin1Test	class	0	0	
ProgramTreePlugin2Test	class	0	0	
ProgramTreePlugin3Test	class	0	0	
ProgramTreePluginScreenShots	class	0	0	
ProgramTreePluginShowInViewTest	class	0	0	
ProgramTreeSarifMgr	class	0	0	
ProgramTreeSarifTest	class	0	0	
ProgramTreeSearchAndReplaceHandler	class	0	1	
ProgramTreeSearchAndReplaceTest	class	0	0	
ProgramTreeSelectionPlugin	class	0	1	
ProgramTreeService	interface	1	0	ProgramTreePlugin
ProgramTreeTransferable	class	0	0	
ProgramTreeXmlMgr	class	0	0	
ProgramURLUtils	enum	0	0	
ProgramUserData	interface	1	0	ProgramUserDataDB
ProgramUserDataDB	class	0	0	
ProgramUserDataTest	class	0	0	
ProgramUtilities	class	0	0	
ProgramUtilitiesTest	class	0	0	
ProgramVirtualBaseTable	class	0	0	
ProgramVirtualFunctionTable	class	0	0	
ProgramVisibilityChangePluginEvent	class	0	0	
ProgramVolatilityTest	class	0	0	
ProgramXmlMgr	class	0	0	
ProgramaticUseOnly	interface	4	0	DataTypeArchiveMergeManagerPlugin,FrontEndPlugin,ListingMergePanelPlugin,ProgramMergeManagerPlugin
ProgressExampleScript	class	0	0	
ProgressListener	interface	0	0	
ProgressService	interface	1	0	ProgressServicePlugin
ProgressServicePlugin	class	0	1	
ProgressTracker	class	0	0	
Project	interface	2	0	DefaultProject,PyGhidraProject
ProjectAccessDialog	class	0	0	
ProjectAccessPanel	class	1	0	ViewProjectAccessPanel
ProjectAccessStep	class	0	0	
ProjectActionManager	class	0	0	
ProjectArchive	class	0	0	
ProjectArchiveBasedDataTypeManager	interface	1	0	ProjectDataTypeManager
ProjectArchiveEnumEditorUndoRedoTest	class	0	0	
ProjectArchiveNode	class	0	0	
ProjectChooseRepositoryWizardModel	class	0	0	
ProjectCopyPasteFromRepositoryTest	class	0	0	
ProjectCopyPasteTest	class	0	0	
ProjectData	interface	2	0	DefaultProjectData,TransientProjectData
ProjectDataCollapseAction	class	2	0	DialogProjectDataCollapseAction,FrontEndProjectDataCollapseAction
ProjectDataColumn	class	11	1	AddressSizeProjectDataColumn,CompilerProjectDataColumn,CreatedWithProjectDataColumn,CreationDateProjectDataColumn,DomainFileSizeProjectDataColumn,EndianProjectDataColumn,ExecutablePathProjectDataColumn,FormatProjectDataColumn,LanguageProjectDataColumn,Md5ProjectDataColumn,ProcessorProjectDataColumn
ProjectDataContext	class	1	0	FrontEndProjectTreeContext
ProjectDataContextToggleAction	class	1	0	ProjectDataReadOnlyAction
ProjectDataCopyAction	class	0	0	
ProjectDataCopyCutBaseAction	class	3	0	ProjectDataCopyAction,ProjectDataCutAction,ProjectDataPasteAction
ProjectDataCutAction	class	0	0	
ProjectDataDeleteAction	class	0	0	
ProjectDataDeleteTask	class	0	0	
ProjectDataExpandAction	class	2	0	DialogProjectDataExpandAction,FrontEndProjectDataExpandAction
ProjectDataFollowLinkAction	class	0	0	
ProjectDataNewFolderAction	class	2	0	DialogProjectDataNewFolderAction,FrontEndProjectDataNewFolderAction
ProjectDataOpenDefaultToolAction	class	0	0	
ProjectDataOpenToolAction	class	0	0	
ProjectDataPanel	class	0	0	
ProjectDataPasteAction	class	0	0	
ProjectDataPasteLinkAction	class	0	0	
ProjectDataReadOnlyAction	class	0	0	
ProjectDataRefreshAction	class	0	0	
ProjectDataRenameAction	class	0	0	
ProjectDataSelectAction	class	0	0	
ProjectDataSelectRealFileOrFolderAction	class	0	0	
ProjectDataService	interface	0	0	
ProjectDataTableModel	class	0	0	
ProjectDataTablePanel	class	0	0	
ProjectDataTreePanel	class	0	0	
ProjectDataTreeTest	class	0	0	
ProjectDataTypeManager	class	0	0	
ProjectDataUtils	class	0	0	
ProjectExperimentsTest	class	0	0	
ProjectFileValue	class	1	0	ProgramFileValue
ProjectFileValueTest	class	0	0	
ProjectFolderValue	class	0	0	
ProjectFolderValueTest	class	0	0	
ProjectIndexService	class	0	0	
ProjectInfoDialog	class	0	0	
ProjectInfoDialogTest	class	0	0	
ProjectInfoFilesystemTest	class	0	0	
ProjectInitializer	class	0	1	
ProjectJarWriter	class	0	0	
ProjectLinkFileStatusTableTest	class	0	0	
ProjectLinkFileStatusTest	class	0	0	
ProjectListener	interface	7	0	ArchivePlugin,CheckoutsDialog,DomainFolderChangesDisplayPlugin,FileSystemBrowserPlugin,ImporterPlugin,RecoverySnapshotMgrPlugin,VersionHistoryDialog
ProjectLocator	class	0	0	
ProjectLocatorTest	class	0	0	
ProjectLock	class	0	0	
ProjectManager	interface	3	0	DefaultProjectManager,PyGhidraProjectManager,TestProjectManager
ProjectPathChooserEditor	class	0	0	
ProjectPluginEvent	class	0	0	
ProjectRepoConnectAction	class	0	0	
ProjectTestUtils	class	0	0	
ProjectToolBar	class	0	0	
ProjectTreeAction	class	7	0	ClearCutAction,FindCheckoutsAction,ProjectDataCopyAction,ProjectDataCutAction,ProjectDataPasteAction,ProjectDataPasteLinkAction,ProjectDataSelectAction
ProjectTreeContext	interface	2	0	DialogProjectTreeContext,FrontEndProjectTreeContext
ProjectTypePanel	class	0	0	
ProjectTypeStep	class	0	0	
ProjectViewListener	interface	2	0	FrontEndPlugin,ProjectDataPanel
ProjectWizardData	class	0	0	
ProjectWizardModel	class	0	0	
ProjectedDatabase	class	0	0	
ProjectedDatabaseTest	class	0	0	
ProjectedSequenceInfo	class	0	0	
PropagateConstantReferences	class	0	0	
PropagateExternalParametersAnalyzer	class	0	1	
PropagateExternalParametersScript	class	0	0	
PropagateX86ConstantReferences	class	0	0	
PropertiesDBAdapter	interface	1	0	PropertiesDBAdapterV0
PropertiesDBAdapterV0	class	0	0	
PropertiesSarifMgr	class	0	0	
PropertiesSarifTest	class	0	0	
PropertiesXmlMgr	class	0	0	
Property	enum	0	0	
PropertyBasedBackgroundColorModel	class	0	0	
PropertyBoolean	class	0	0	
